"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1783362158526620032","Thu Apr 25 05:07:26 +0000 2024","0","Idolanya ngasih asam sulfat buat bumil pendukungnya maksain stunting sama pemuda/pemudi yg gwuedee2. Gas dulu mikir belakangan wkwkwk tulul bngt si lu.","1783362158526620032","","","in","Brussels, Belgium","0","0","0","https://twitter.com/beembooss/status/1783362158526620032","1255824722329137152","beembooss"
"1782988498146107691","Thu Apr 25 05:06:39 +0000 2024","0","@xquitavee Anaknya udah besar kek mana mau cegah stunting. ","1783361959649530272","","xquitavee","in","","0","0","0","https://twitter.com/annastapradya/status/1783361959649530272","44327640","annastapradya"
"1783342429237907463","Thu Apr 25 05:04:37 +0000 2024","0","@sylthelords Padahal klaimnya cukup perbaikan gizi aja deh gausah mencegah stunting","1783361449878065663","","sylthelords","in","Buitenzorg","0","0","0","https://twitter.com/lilylylilac/status/1783361449878065663","1347167044676931585","lilylylilac"
"1783333497094217795","Thu Apr 25 05:03:01 +0000 2024","0","@DokterTifa Jokowi : Stunting turun dlm 10th terakhir 37.6% - 21.5% Ingat juga bakal ada 300 FK baru di Rezim Prabowo","1783361047241646266","","DokterTifa","in","Indonesia","0","0","0","https://twitter.com/5lamate/status/1783361047241646266","1650029823824400384","5lamate"
"1782988498146107691","Thu Apr 25 05:02:43 +0000 2024","0","@xquitavee Stunting di masa emas su.","1783360970863390859","","xquitavee","in","","0","0","0","https://twitter.com/PartaiUMKM/status/1783360970863390859","1753377628621574144","PartaiUMKM"
"1783360907474866574","Thu Apr 25 05:02:28 +0000 2024","0","Brati jaman kuliah aku sudah membeli banyak tanah (alias praktikum bercocok tanam) ya walaupun gk ada yg bener bener tumbuh dengan baik stunting semua bjirrr","1783360907474866574","","","in","","0","0","0","https://twitter.com/chocodinooo/status/1783360907474866574","1484331672258879489","chocodinooo"
"1783360763786371152","Thu Apr 25 05:01:53 +0000 2024","0","bro mencegah stunting di usia remaja??????????????????","1783360763786371152","","","in","Venus","0","0","0","https://twitter.com/ffearmansyah/status/1783360763786371152","1010508081363501056","ffearmansyah"
"1783360440594231492","Thu Apr 25 05:00:36 +0000 2024","0","Prabowo-Gibran Ajak Rekonsiliasi Nasional | Presiden Jokowi Akui Penurunan Angka Stunting Masih Sulit Tercapai | Kejaksaan Agung Didesak Lakukan Tes DNA Tulang Belulang di Rumoh Geudong Aceh Selengkapnya di #BuletinPagi https://t.co/l0OZi1v2Ov #PodcastIndonesia https://t.co/9UiKmjTnup","1783360440594231492","https://pbs.twimg.com/media/GL_E23MawAA8_fH.jpg","","in","Jakarta, Indonesia","0","0","0","https://twitter.com/beritaKBR/status/1783360440594231492","124390203","beritaKBR"
"1783359464164446657","Thu Apr 25 04:59:37 +0000 2024","0","@NoonaaWonu kocak stunting kan awalnya dari pas masih batu lahir ya. ini mah bocah sekolah udah gede juga gasih. kecuali anak2 tk sama sd yg masih kecil2 gtu","1783360190202695867","","NoonaaWonu","in","Banyumas, Indonesia","0","1","0","https://twitter.com/herniingtyas/status/1783360190202695867","67808506","herniingtyas"
"1783360028940079535","Thu Apr 25 04:58:58 +0000 2024","0","wkwk anak keempat kagak dapet tunjangan jadi stunting dapet tunjangan juga masih ","1783360028940079535","","","in","Wonosobo, Indonesia.","0","0","0","https://twitter.com/trilukffialwsn/status/1783360028940079535","3177253442","trilukffialwsn"
"1783359435936833814","Thu Apr 25 04:56:37 +0000 2024","0","Betul pencegahan stunting juga dilakukan saat calon ibu masih di usia remaja. Pertanyaan selanjutnya seberapa efektif pemberian makan siang ke status gizi? Gmn asupan gizi siswi2 ini saat mereka lulus/lepas dari institusi sekolah &amp; beneran hamil hingga menyusui &amp; nifas?","1783359435936833814","","","in","Chromatica","0","1","0","https://twitter.com/lhogabahayatahh/status/1783359435936833814","79162151","lhogabahayatahh"
"1783359180616945710","Thu Apr 25 04:55:36 +0000 2024","0","Mensinergiskan program penguatan kualitas keluarga menjadi pembahasan di MUSDA PKBI Daerah Sumsel 24-25 April 2024 Swarnadwipa Palembang. Sebagai upaya Percapatan Penurunan Stunting di Privinsi Sumatera Selatan @Dokter_Hasto @bkkbnsumsel @bkkbnsumsel @KemenkesRI @PkbiSumsel https://t.co/9D4lK9Qf84","1783359180616945710","https://pbs.twimg.com/media/GL_Dt4pbEAAZI_w.jpg","","in","Lubuklinggau Selatan 2","0","0","0","https://twitter.com/Nizarlinggau/status/1783359180616945710","100431603","Nizarlinggau"
"1783358732677882191","Thu Apr 25 04:53:49 +0000 2024","0","Mencegah stunting tuh sebelum anaknya gede ‍️","1783358732677882191","","","in","dnff. turn off repost!","0","0","0","https://twitter.com/younngluv/status/1783358732677882191","1213782251789410304","younngluv"
"1782988498146107691","Thu Apr 25 04:53:28 +0000 2024","0","@xquitavee Mencegah stunting buat umur berapa ?","1783358643393683592","","xquitavee","in","Jakarta","0","0","0","https://twitter.com/fajriNB/status/1783358643393683592","208580110","fajriNB"
"1783358556504568145","Thu Apr 25 04:53:07 +0000 2024","0","Stunting kan buat anak yg masih kecil2+ibu hamil..??","1783358556504568145","","","in","Coolkids.Yujin","0","2","0","https://twitter.com/ahncool_/status/1783358556504568145","1350109639","ahncool_"
"1782988498146107691","Thu Apr 25 04:51:57 +0000 2024","0","@xquitavee Sebelum nyinyir coba cari tau dulu stunting itu apa dan siapa targetnya. Be smart! Thanks!","1783358261837898202","","xquitavee","in","Earth","0","0","0","https://twitter.com/ItsMutia814/status/1783358261837898202","1692396512","ItsMutia814"
