"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1755912223464243653","Fri Feb 09 11:11:12 +0000 2024","0","Keinginan mereka untuk menekan angka stunting dengan memperhatikan kesehatan anak sejak dalam kandungan patut diapresiasi menunjukkan kepedulian terhadap generasi mendatang. Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/uhkoqBNQHv","1755912223464243653","https://pbs.twimg.com/media/GF5A2vrakAACNSa.jpg","","in","Sorong","0","0","0","https://twitter.com/fdlnrmdani12/status/1755912223464243653","1685846565196627968","fdlnrmdani12"
"1755905665124663617","Fri Feb 09 10:45:08 +0000 2024","0","Dengan perhatian khusus pada kesehatan anak sejak dalam kandungan Pak Ganjar dan Pak Mahfud menunjukkan kepedulian yang sungguh mulia Ini adalah langkah konkret untuk mengurangi angka stunting di Indonesia. Gandakan #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/4SN9Zv4FYi","1755905665124663617","https://pbs.twimg.com/media/GF464tiaUAAGZeC.jpg","","in","Tual","0","0","0","https://twitter.com/SyifaAull10/status/1755905665124663617","1687352007110336512","SyifaAull10"
"1754726375620227493","Tue Feb 06 09:25:49 +0000 2024","0","@s0ychips @Susiarista4 @threadshopee @hi_almas Mungkin dari mbak/masnya bisa kasih sedikit gambaran kenapa program ini gak bisa cegah stunting sedangkan gizi yg baik sudah bisa didapat dari sejak dalam kandungan? bahkan dgn adanya program kesehatan terpadu lainnya","1754798542919778326","","vlucages","in","","0","1","0","https://twitter.com/vlucages/status/1754798542919778326","1572307986277888003","vlucages"
"1754720901537685864","Tue Feb 06 07:59:51 +0000 2024","2","@Mas_streaming @__longbaobao @yowxhi @baymaaks @digidegu Disini dijelasin bahwa solusi untuk stunting makan siang dan susu gratis sedangkan untuk meningkatkan kesehatan serta membantu ekonomi itu dengan bantuan gizi ibu hamil. Kayanya kebalik ga sih pak? Soalnya setau saya mengatasi stunting tuh dimulai dari kandungan. https://t.co/mmXodsRwP6","1754776906669666487","https://pbs.twimg.com/media/GFo4R4qaMAALYEA.jpg","Mas_streaming","in","","0","2","1","https://twitter.com/manusiaisunam_/status/1754776906669666487","228404273","manusiaisunam_"
"1754688634236907889","Tue Feb 06 02:09:05 +0000 2024","0","Ganjar-Mahfud: Kesehatan dimulai dari kandungan bukan saat stunting. Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @Cherinobyl #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/aMgmHsfORY","1754688634236907889","https://pbs.twimg.com/ext_tw_video_thumb/1754688605329731584/pu/img/8fVgrI5TawhlEopG.jpg","","in","Bukittinggi","0","0","0","https://twitter.com/farhanadtya11/status/1754688634236907889","1691231544831356928","farhanadtya11"
"1754141403469484315","Mon Feb 05 14:46:21 +0000 2024","0","@idextratime cek berkala kesehatan kandungan di puskesmas biar anak anak dalam kandungan terhindar dari stunting","1754516818985992503","","idextratime","in","","0","0","0","https://twitter.com/squishayyyy/status/1754516818985992503","1239947557096140807","squishayyyy"
"1754509561409732794","Mon Feb 05 14:17:31 +0000 2024","1","Stunting ga kelar malah nambahin resiko diabetes pada anak. Dalam 1 susu kotak itu berapa gram kandungan gulanya?? Misleading sekali. Dosa bagi anda karena tone deaf dan tidak mau belajar. Ya saya geram karena saya praktisi kesehatan.","1754509561409732794","","","in","-ID","0","0","2","https://twitter.com/fabdiny/status/1754509561409732794","386541981","fabdiny"
"1754348153451786737","Mon Feb 05 03:36:08 +0000 2024","0","Menarik sekali melihat komitmen Ganjar Pranowo dan Prof MahfudMD dalam menangani stunting di Indonesia Mereka benar-benar memprioritaskan kesehatan anak sejak dalam kandungan luar biasa. Ganjar Pranowo hanya yang terbaik untuk #GanjarMahfud2024 #GanjarPresidenRakyat #Coblos3 https://t.co/Wr0W6Xscgj","1754348153451786737","https://pbs.twimg.com/media/GFiyV5-agAAzl5p.jpg","","in","Jakarta Pusat","0","0","0","https://twitter.com/MawarSepti9/status/1754348153451786737","1686960393489625088","MawarSepti9"
"1754174861390545283","Sun Feb 04 16:07:32 +0000 2024","5","Mencegah stunting itu sejak bayi dlm kandungan ibunya. tentu kesehatan sang ibu juga diperhatikan. Pen ketawa aja.. #3TopGan #GanjarMahfud2024 #KomunitasNusantaraGanjarianSpartan ️ https://t.co/KSEZveyfPL","1754174861390545283","https://pbs.twimg.com/ext_tw_video_thumb/1754174833624281088/pu/img/OS-Bu1QICuRmonRR.jpg","","in","","1","1","2","https://twitter.com/__whiteenle/status/1754174861390545283","1589177863361548290","__whiteenle"
"1754157672705003752","Sun Feb 04 14:59:14 +0000 2024","0","nahhh bener konsepnya pak ganjar. upaya preventif stunting memang sejak dalam kandungan. sebenarnya kalau ditarik ke belakang itu dari kesehatan ibu sebelum hamil penting juga tapi perkembangan paling pesat itu 1000 HPK. jadi kalo mau ngatasi stunting ya sejak ibu hamil dong.","1754157672705003752","","","in","","0","0","0","https://twitter.com/maulitaass/status/1754157672705003752","1242629643460440064","maulitaass"
"1754152969535386088","Sun Feb 04 14:40:33 +0000 2024","0","ngatasin stunting itu dari dalem kandungan makanya butuh banget edukasi untuk ibu hamil dan fasilitas kesehatan yang memadai bukan malah disuruh makan2 mulu bjrottttt #debatcapres2024","1754152969535386088","","","in","memento mori∞","0","0","0","https://twitter.com/orangesforjy/status/1754152969535386088","1715461073342795776","orangesforjy"
"1754142302560518319","Sun Feb 04 13:58:09 +0000 2024","0","sbg yg kerja di pusat riset stunting aku setuju ama capres 03 stunting itu pencegahannya dari sejak calon pengantin berencana punya anak hingga 1000 hari pertama kehidupan (start dari kandungan). Stunting ga cuma karna kurang gizi ada masalah kesehatan &amp; adat kebiasaan","1754142302560518319","","","in","","0","1","0","https://twitter.com/findyourgem/status/1754142302560518319","1273934781290430464","findyourgem"
"1753476220661166278","Fri Feb 02 17:51:23 +0000 2024","0","Warga sedulur Banten sudah banyak ahli gizi yang membahas kedahsyatan kandungan pada daun kelor. Bahkan para ahli meyakini daun kelor bisa memperbaiki kondisi kesehatan anak yang stunting atau malnutrisi. Tapi tahukah kamu bagaimana pohon kelor dikembangbiakkan? https://t.co/I8tc7IlkR9","1753476220661166278","https://pbs.twimg.com/media/GFWZU5VacAEz_TB.jpg","","in","Serang-Banten","0","1","0","https://twitter.com/banten_pemprov/status/1753476220661166278","1218018635362402304","banten_pemprov"
